event_id,symbol,cluster_id,cluster_size,chosen_timestamp,effective_bar_timestamp,trading_date,is_financial_result,return_session_close,initial_reaction,anchor_close,return_d1,usable_d1,return_d3,usable_d3,return_d5,usable_d5,return_d10,usable_d10,return_d20,usable_d20,missing_reason
a0cfd7d4-36ab-4858-ad7d-848b1929e7a8,HDFCBANK,clu_01f5ddf4-ac7c-40ce-b8fc-f36a44140b35,3,2025-01-22T14:13:41.727000,2025-01-22T14:14:00,2025-01-22,True,0.0114942528735633,positive,826.5,0.007259528130671544,True,-0.014156079854809489,True,0.01391409558378709,True,0.038354506957047896,True,0.042347247428917045,True,
04d4f6fc-f7c9-4811-a62b-f7aa40d38d03,HAL,clu_04d4f6fc-f7c9-4811-a62b-f7aa40d38d03,1,2023-11-10T13:50:21.300000,2023-11-10T13:51:00,2023-11-10,True,-0.0019417475728155,negative,2060.0,0.007524271844660202,True,0.014563106796116498,True,0.03031553398058251,True,0.09174757281553392,True,0.3567961165048543,True,
065b7abc-81f7-4472-8e29-2e83cff76daa,RELIANCE,clu_065b7abc-81f7-4472-8e29-2e83cff76daa,3,2026-01-16T19:07:13.500000,2026-01-19T09:15:00,2026-01-19,True,-0.0100175131348511,negative,1427.5,-0.024588441330998134,True,-0.01639229422066557,True,-0.030472854640980707,True,-0.027670753064798603,True,0.004623467600700426,True,
074483ed-7e0b-41ee-b275-4c9d6fa747f4,HAL,clu_074483ed-7e0b-41ee-b275-4c9d6fa747f4,1,2025-11-12T14:25:04.373000,2025-11-12T14:26:00,2025-11-12,True,-0.0267341189051349,negative,4862.7,-0.024163530548871992,True,-0.010015012236000542,True,-0.02523289530507744,True,-0.07232607399181523,True,-0.11695148785654053,True,
76005510-8100-47a8-8f8b-6434f8f502a2,NYKAA,clu_083347fd-35fa-42e2-ab14-cf6495620570,4,2025-08-12T16:20:58.650000,2025-08-13T09:15:00,2025-08-13,True,0.003778513784578,positive,214.37,0.002192470961421833,True,0.057517376498577244,True,0.046881559919764726,True,0.07664318701310813,True,0.11302887530904515,True,
08b619de-752c-47d5-9533-14841909d5ad,RVNL,clu_08b619de-752c-47d5-9533-14841909d5ad,1,2026-05-25T18:12:06.523000,2026-05-26T09:15:00,2026-05-26,True,-0.0177492447129908,negative,264.8,-0.04512839879154085,True,-0.08969033232628398,True,-0.09879154078549857,True,-0.1378776435045318,True,-0.0937311178247735,True,
191591ca-6d2e-4fc3-be1a-a5de31475cc7,RELIANCE,clu_08d35ae4-d1f5-4427-b539-77f1efaad9dd,4,2024-04-22T19:00:20.190000,2024-04-23T09:15:00,2024-04-23,True,-0.015047233468286,negative,1482.0,-0.021120107962213197,True,-0.01815114709851562,True,-0.010796221322537103,True,-0.04379217273954117,True,-0.014844804318488558,True,
f27ad174-4094-4951-ae11-c3283c28c6fa,RELIANCE,clu_0fa38dbd-42c5-426d-b3c7-9c99d492784b,5,2024-01-19T18:14:04.777000,2024-01-20T09:15:00,2024-01-20,True,-0.0129285299244624,negative,1376.8,-0.035153980244044036,True,-0.015470656595002907,True,0.023460197559558305,True,0.037187681580476584,True,0.06820162696106924,True,
9f087985-d794-42b1-a256-126d88d0d127,RELIANCE,clu_11dc732c-55d6-4fc9-9479-9b1311fc62e2,4,2025-01-16T19:28:45.830000,2025-01-17T09:15:00,2025-01-17,True,-0.0030292572567967,negative,1303.95,3.834502856703281e-05,True,-0.019901069826297024,True,-0.045630583994785034,True,-0.02910387668238812,True,-0.06729552513516623,True,
15c4209c-02e7-4920-a51c-23f431b3971b,RVNL,clu_15c4209c-02e7-4920-a51c-23f431b3971b,1,2025-05-21T18:14:05.563000,2025-05-22T09:15:00,2025-05-22,True,-0.0152160681679853,negative,410.75,-0.03164942178940966,True,0.010346926354229957,True,0.020937309799147874,True,0.04357881923311013,True,-0.07084601339014007,True,
16aad438-fe7b-4f9e-9d67-2b4f5dd2f94c,RVNL,clu_16aad438-fe7b-4f9e-9d67-2b4f5dd2f94c,1,2025-05-21T18:39:08.073000,2025-05-22T09:15:00,2025-05-22,True,-0.0152160681679853,negative,410.75,-0.03164942178940966,True,0.010346926354229957,True,0.020937309799147874,True,0.04357881923311013,True,-0.07084601339014007,True,
1a46c329-49d8-4a26-843a-d9cd86653f1a,RELIANCE,clu_1a46c329-49d8-4a26-843a-d9cd86653f1a,3,2026-07-17T19:09:24.257000,2026-07-20T09:15:00,2026-07-20,True,-0.0127707244212097,negative,1339.0,-0.02569081404032869,True,-0.04958924570575063,True,-0.04331590739357727,True,-0.014936519790888725,True,-0.017176997759522084,True,
